toi,tid,tfopwg_disp,rastr,ra,decstr,dec,pl_orbper,pl_orbpererr1,pl_orbpererr2,pl_orbperlim,pl_trandurh,pl_trandurherr1,pl_trandurherr2,pl_trandurhlim,pl_rade,pl_radeerr1,pl_radeerr2,pl_radelim,pl_insol,pl_insolerr1,pl_insolerr2,pl_insollim,pl_eqt,pl_eqterr1,pl_eqterr2,pl_eqtlim,st_tmag,st_tmagerr1,st_tmagerr2,st_tmaglim,st_teff,st_tefferr1,st_tefferr2,st_tefflim,st_logg,st_loggerr1,st_loggerr2,st_logglim,st_rad,st_raderr1,st_raderr2,st_radlim
1073.01,158297421,CP,19h09m56.26s,287.4844020,-49d39m53.79s,-49.6649420,3.9228016,0.0000122,-0.0000122,0,1.8736007,0.0798146,-0.0798146,0,13.3368705,0.4312808,-0.4312808,0,91.1675890,,,,788.0973496,,,,13.6699000,0.006,-0.006,0,4444.0000000,168.0000000,-168.0000000,0,4.4380000,,,0,0.6983000,,,0
1074.01,327301957,PC,20h43m02.64s,310.7610040,-72d00m36.96s,-72.0102670,13.9427597,0.0001674,-0.0001674,0,3.7732511,0.3662606,-0.3662606,0,2.8501548,0.6062083,-0.6062083,0,28.0930000,,,,587.1800000,,,,10.6339000,0.006,-0.006,0,5206.0000000,183.0000000,-183.0000000,0,4.6309500,0.2805790,-0.2805790,0,0.7416710,0.0479724,-0.0479724,0
1075.01,351601843,CP,20h39m53.09s,309.9712090,-65d26m58.92s,-65.4496990,0.6047427,0.0000071,-0.0000071,0,0.9882210,0.2762418,-0.2762418,0,1.8764454,0.9520114,-0.9520114,0,528.0200000,,,,1222.6000000,,,,11.1186000,0.007,-0.007,0,4046.0000000,170.0000000,-170.0000000,0,4.6096300,0.2306780,-0.2306780,0,0.6531890,0.0646450,-0.0646450,0
1076.01,360742636,KP,19h38m32.09s,294.6336940,-55d19m48.97s,-55.3302690,2.5495659,0.0000016,-0.0000016,0,2.5932887,0.0196419,-0.0196419,0,12.8879433,0.6500611,-0.6500611,0,757.1265011,,,,1337.8636730,,,,11.2474000,0.006,-0.006,0,5659.0000000,,,0,4.4465300,,,0,1.0399700,0.0519397,-0.0519397,0
1077.01,369960846,PC,11h35m14.59s,173.8107980,-88d05m46.37s,-88.0962130,1.6062566,0.0000019,-0.0000019,0,1.9759220,0.0660296,-0.0660296,0,12.6311763,0.3829744,-0.3829744,0,844.2790163,,,,1374.8054605,,,,13.4610000,0.006,-0.006,0,5192.0000000,182.0000000,-182.0000000,0,4.4617000,2.0036800,-2.0036800,0,0.9843260,,,0
1078.01,370133522,CP,20h27m42.88s,306.9286460,-56d27m44.23s,-56.4622870,0.5182385,0.0000046,-0.0000046,0,0.7499959,0.1788288,-0.1788288,0,1.1403833,0.7100716,-0.7100716,0,255.1432066,,,,1019.3322198,,,,10.1165000,0.007,-0.007,0,3325.0000000,102.0000000,-102.0000000,0,4.8869300,0.0989410,-0.0989410,0,0.3909890,0.0117402,-0.0117402,0
1032.01,146589986,PC,10h36m53.16s,159.2215060,-42d32m29.9s,-42.5416390,5.6644730,0.0007689,-0.0007689,0,3.6459666,0.1205842,-0.1205842,0,14.3057012,0.8767856,-0.8767856,0,7657.4773686,,,,2385.8392559,,,,9.7611000,0.006,-0.006,0,10395.0000000,320.6000000,-320.6000000,0,4.1300000,0.0700000,-0.0700000,0,2.3383701,0.1093570,-0.1093570,0
1033.01,149601557,FP,05h49m07.82s,87.2825860,-60d29m54.4s,-60.4984440,29.0162503,0.0001146,-0.0001146,0,6.5070000,0.7630000,-0.7630000,0,9.8422300,,,0,159.1890000,,,,,,,,10.0163000,0.006,-0.006,0,6113.1000000,,,0,,,,0,2.0100000,,,0
1034.01,400595342,FP,08h57m46.02s,134.4417520,-49d00m02.08s,-49.0005780,3.6344692,0.0009773,-0.0009773,0,2.5339234,0.5744699,-0.5744699,0,4.2048368,2.1508167,-2.1508167,0,5420.1783490,,,,2188.3820499,,,,9.8174000,0.006,-0.006,0,9810.0000000,173.7000000,-173.7000000,0,4.4300000,0.0600000,-0.0600000,0,1.6077600,0.0427739,-0.0427739,0
1035.01,361413119,PC,09h36m36.07s,144.1502730,-61d34m59.46s,-61.5831820,6.0742782,0.0002066,-0.0002066,0,2.5468064,0.0671077,-0.0671077,0,31.3717884,15.7465070,-15.7465070,0,1487.6197932,,,,1583.9546259,,,,10.1126000,0.006,-0.006,0,5964.0000000,128.4000000,-128.4000000,0,3.7000000,0.0900000,-0.0900000,0,2.4303801,0.1515680,-0.1515680,0
1036.01,146172354,PC,10h31m28.11s,157.8671120,-42d14m25.61s,-42.2404480,3.7795364,0.0000131,-0.0000131,0,3.2380000,0.4990000,-0.4990000,0,6.1096600,0.3925050,-0.3925050,0,973.1810000,,,,1556.0000000,,,,10.2855000,0.006,-0.006,0,5771.0000000,132.3000000,-132.3000000,0,4.3100000,0.0800000,-0.0800000,0,1.1800000,0.0600000,-0.0600000,0
1037.01,363260203,FP,09h49m32.44s,147.3851720,-63d18m23.32s,-63.3064780,1.2013272,0.0001542,-0.0001542,0,3.4475374,0.3109844,-0.3109844,0,3.7397226,0.9475492,-0.9475492,0,22275.4350050,,,,3115.8482486,,,,9.0211000,0.006,-0.006,0,9158.0000000,171.4000000,-171.4000000,0,4.3200000,0.0700000,-0.0700000,0,1.7416101,0.0494849,-0.0494849,0
1038.01,90544017,FP,08h33m49.11s,128.4546380,-49d56m25.25s,-49.9403470,3.2235985,0.0000138,-0.0000138,0,2.1590000,0.4520000,-0.4520000,0,5.5134100,,,0,2064.8000000,,,,,,,,8.7157000,0.006,-0.006,0,8904.0000000,239.9000000,-239.9000000,0,4.0900000,1.3600000,-1.3600000,0,2.1700000,,,0
1039.01,461867584,APC,09h58m45.25s,149.6885450,-58d45m37.63s,-58.7604530,4.4205396,0.0004806,-0.0004806,0,4.8490726,0.0700071,-0.0700071,0,,,,0,359.5193874,,,,1110.5812279,,,,8.5483000,0.600,-0.600,0,,,,0,,,,0,,,,0
104.01,231670397,KP,21h19m47.93s,319.9496970,-58d08m56.16s,-58.1489330,4.0872994,0.0000041,-0.0000041,0,5.5861130,0.0508755,-0.0508755,0,13.6237732,0.6518233,-0.6518233,0,2242.3605401,,,,1755.0767383,,,,9.8638000,0.006,-0.006,0,6036.0000000,,,0,3.9335900,,,0,2.2186699,0.1025730,-0.1025730,0
1040.01,310483807,FP,08h34m27.41s,128.6142100,-61d29m17.74s,-61.4882620,2.5555500,0.0004500,-0.0004500,0,1.5660000,0.3750000,-0.3750000,0,11.5901000,,,0,3520.6800000,,,,2145.0000000,,,,8.3854000,0.007,-0.007,0,10037.0000000,123.0000000,-123.0000000,0,,,,0,6.0400000,,,0
1041.01,385624852,FP,09h13m36.54s,138.4022520,-55d11m52.48s,-55.1979100,8.3079200,0.0003700,-0.0003700,0,3.2280000,0.0890000,-0.0890000,0,43.1068000,4.4239900,-4.4239900,0,2276.2500000,,,,1924.0000000,,,,8.0981000,0.006,-0.006,0,9081.0000000,173.2000000,-173.2000000,0,3.8300000,0.0700000,-0.0700000,0,3.0500000,0.0900000,-0.0900000,0
1042.01,360286627,PC,09h27m54.05s,141.9752150,-61d19m48.14s,-61.3300400,0.7581018,0.0000012,-0.0000012,0,1.0780000,0.1920000,-0.1920000,0,10.0744000,0.4737620,-0.4737620,0,17894.0000000,,,,3222.0000000,,,,9.7180000,0.006,-0.006,0,9917.0000000,199.6000000,-199.6000000,0,3.7500000,0.0600000,-0.0600000,0,3.5100000,0.1200000,-0.1200000,0
1043.01,90448944,FP,08h33m12.56s,128.3023190,-52d42m51.13s,-52.7142020,1.4415711,0.0000086,-0.0000086,0,2.3820000,0.2660000,-0.2660000,0,3.0681400,0.1765390,-0.1765390,0,4670.4200000,,,,2303.0000000,,,,9.5719000,0.006,-0.006,0,6902.0000000,135.7000000,-135.7000000,0,4.2500000,0.0900000,-0.0900000,0,1.5200000,0.0600000,-0.0600000,0
1044.01,463402815,PC,10h15m14.65s,153.8110230,-58d45m59.01s,-58.7663930,1.0083337,0.0000300,-0.0000300,0,2.2002958,0.0756354,-0.0756354,0,,,,0,2579.5878356,,,,1817.6377323,,,,10.0031000,0.006,-0.006,0,5215.2000000,1166.8000000,-1166.8000000,0,,,,0,,,,0
1045.01,54044474,FP,10h39m33.05s,159.8877040,-32d30m42.77s,-32.5118800,3.7039994,0.0000037,-0.0000037,0,4.2770000,0.5990000,-0.5990000,0,17.5700000,0.7465730,-0.7465730,0,3546.1300000,,,,2149.0000000,,,,9.6306000,0.006,-0.006,0,7013.8000000,299.6000000,-299.6000000,0,4.2100000,0.4400000,-0.4400000,0,1.9000000,0.0800000,-0.0800000,0
1046.01,309787037,FP,08h25m40.67s,126.4194680,-60d54m27.05s,-60.9075140,1.3038898,0.0001524,-0.0001524,0,2.0447388,0.4084549,-0.4084549,0,4.9129908,2.7175770,-2.7175770,0,8225.7238977,,,,2428.9203951,,,,10.0119000,0.006,-0.006,0,6762.0000000,130.2000000,-130.2000000,0,4.1100000,0.0800000,-0.0800000,0,1.7528900,0.0720352,-0.0720352,0
1047.01,370745311,FP,09h38m19.57s,144.5815350,-67d30m18.35s,-67.5050970,0.6262700,0.0000200,-0.0000200,0,0.6660000,0.1690000,-0.1690000,0,5.7216200,0.8944620,-0.8944620,0,3235.5700000,,,,2101.0000000,,,,10.2355000,0.006,-0.006,0,5622.0000000,131.2000000,-131.2000000,0,4.5000000,0.0700000,-0.0700000,0,0.9300000,0.0500000,-0.0500000,0
1048.01,384549882,FP,09h06m06.65s,136.5277020,-54d54m14.12s,-54.9039220,0.3041200,0.0000100,-0.0000100,0,0.7480000,0.1000000,-0.1000000,0,10.4170000,0.6680570,-0.6680570,0,280833.0000000,,,,6413.0000000,,,,8.8020000,0.006,-0.006,0,11892.0000000,235.8000000,-235.8000000,0,4.1400000,0.0700000,-0.0700000,0,2.5200000,0.0900000,-0.0900000,0
1095.01,375223080,PC,08h55m52.55s,133.9689650,-75d55m34.27s,-75.9261870,1.4821401,0.0000010,-0.0000010,0,1.7790000,0.0220000,-0.0220000,0,11.9167000,0.4922180,-0.4922180,0,2370.9700000,,,,1944.0000000,,,,10.4291000,0.006,-0.006,0,7066.0000000,133.7000000,-133.7000000,0,3.7800000,0.0900000,-0.0900000,0,2.6600000,0.1100000,-0.1100000,0
1096.01,375225453,FP,08h55m18.4s,133.8266840,-73d10m23.91s,-73.1733080,0.9209526,0.0001855,-0.0001855,0,1.8602735,0.4647613,-0.4647613,0,5.7349089,4.2950416,-4.2950416,0,32740.3629399,,,,3430.7622437,,,,10.1100000,0.006,-0.006,0,6553.0000000,136.4000000,-136.4000000,0,3.6500000,0.0900000,-0.0900000,0,2.8908899,0.1252770,-0.1252770,0
1097.01,360630575,PC,12h39m06.21s,189.7758590,-74d34m26.47s,-74.5740200,9.1885056,0.0000362,-0.0000362,0,2.4820000,0.2800000,-0.2800000,0,2.1737100,0.1242800,-0.1242800,0,72.0326000,,,,811.0000000,,,,8.7215000,0.006,-0.006,0,5876.0000000,124.0000000,-124.0000000,0,4.4800000,0.0800000,-0.0800000,0,0.9800000,0.0400000,-0.0400000,0
1097.02,360630575,PC,12h39m06.21s,189.7758590,-74d34m26.47s,-74.5740200,13.9028391,0.0013871,-0.0013871,0,2.1264429,0.4109736,-0.4109736,0,2.6136848,1.3332980,-1.3332980,0,77.4841883,,,,756.6987586,,,,8.7215000,0.006,-0.006,0,5876.0000000,124.0000000,-124.0000000,0,4.4800000,0.0800000,-0.0800000,0,0.9832150,0.0449925,-0.0449925,0
1098.01,383390264,CP,12h50m21.43s,192.5892850,-88d07m16s,-88.1211110,10.1826982,0.0000484,-0.0000484,0,2.8918097,0.2230231,-0.2230231,0,3.1306969,0.5993710,-0.5993710,0,198.3947855,,,,957.1991690,,,,8.7581000,0.006,-0.006,0,6153.0000000,194.0000000,-194.0000000,0,4.3481400,0.2714190,-0.2714190,0,1.1458200,0.0509699,-0.0509699,0
1099.01,290348383,PC,21h54m52.36s,328.7181710,-77d20m19.69s,-77.3388020,6.4409822,0.0000148,-0.0000148,0,1.8342508,0.1076056,-0.1076056,0,2.4623926,0.3776198,-0.3776198,0,79.1890000,,,,760.8300000,,,,7.3661000,0.006,-0.006,0,4867.0000000,179.0000000,-179.0000000,0,4.4380000,,,0,0.8001520,0.0565427,-0.0565427,0
110.01,281459670,KP,00h22m28.45s,5.6185250,-59d56m33.32s,-59.9425890,3.1743474,0.0000022,-0.0000022,0,2.6515124,0.0313545,-0.0313545,0,14.4066833,0.8058780,-0.8058780,0,718.9106151,,,,1320.6522440,,,,11.6714000,0.006,-0.006,0,5943.0000000,,,0,4.4252400,,,0,1.1570600,0.0633669,-0.0633669,0
1100.01,318608749,PC,00h36m30.27s,9.1261380,-83d34m01.44s,-83.5670670,20.0734756,0.0001348,-0.0001348,0,4.0440000,0.9050000,-0.9050000,0,4.2369300,0.2869200,-0.2869200,0,96.2573000,,,,872.0000000,,,,10.5135000,0.006,-0.006,0,6033.0000000,129.5000000,-129.5000000,0,4.3700000,0.0800000,-0.0800000,0,1.1500000,0.0500000,-0.0500000,0
1101.01,271581073,FP,21h18m12.35s,319.5514690,-77d31m44.81s,-77.5291130,2.6690078,0.0002068,-0.0002068,0,1.7690728,0.0708474,-0.0708474,0,10.2264744,0.5660376,-0.5660376,0,1697.6918898,,,,1637.1349048,,,,10.5891000,0.006,-0.006,0,5803.5000000,120.9000000,-120.9000000,0,4.0700000,0.0800000,-0.0800000,0,1.5601300,0.0754146,-0.0754146,0
1102.01,311890977,FP,17h32m00.77s,263.0032090,-76d51m29.75s,-76.8582650,6.6337100,0.0005900,-0.0005900,0,2.1220000,0.2600000,-0.2600000,0,2.7537500,0.1609300,-0.1609300,0,,,,,,,,,10.5652000,0.006,-0.006,0,4138.1000000,94.2000000,-94.2000000,0,4.5400000,0.1200000,-0.1200000,0,0.6300000,0.0300000,-0.0300000,0
1103.01,351603103,PC,20h40m20.82s,310.0867430,-63d47m23.87s,-63.7899630,2.9430800,0.0000100,-0.0000100,0,4.0730000,0.1280000,-0.1280000,0,45.3525000,,,0,2533.3400000,,,,1976.0000000,,,,10.5598000,0.007,-0.007,0,4437.0000000,124.0000000,-124.0000000,0,,,,0,3.1300000,,,0
1104.01,451599528,PC,18h38m53.11s,279.7212860,-85d42m32.89s,-85.7091370,341.2811281,0.0045871,-0.0045871,0,6.3030260,0.2728898,-0.2728898,0,4.7531892,0.3291192,-0.3291192,0,121.1597998,,,,846.1734340,,,,7.5622000,0.006,-0.006,0,6058.6000000,110.5000000,-110.5000000,0,4.2000000,0.0800000,-0.0800000,0,1.3920300,0.0600980,-0.0600980,0
1105.01,274151135,PC,09h44m12.95s,146.0539690,-89d28m17.45s,-89.4715130,10.8681705,0.0000581,-0.0000581,0,2.3300000,0.1990000,-0.1990000,0,2.8654700,0.2292990,-0.2292990,0,15.9782000,,,,556.0000000,,,,10.2809000,0.006,-0.006,0,4664.0000000,125.9000000,-125.9000000,0,4.5500000,0.0900000,-0.0900000,0,0.7600000,0.0600000,-0.0600000,0
1106.01,384513078,PC,16h52m26.41s,253.1100330,-79d08m06.66s,-79.1351820,11.1149000,0.0029500,-0.0029500,0,2.2600000,0.4500000,-0.4500000,0,14.7645000,,,0,21.9713000,,,,603.0000000,,,,10.0717000,0.006,-0.006,0,5042.0000000,122.0000000,-122.0000000,0,,,,0,4.9400000,,,0
1107.01,394561119,PC,10h22m25.89s,155.6078630,-82d13m07.93s,-82.2188690,4.0782210,0.0000495,-0.0000495,0,4.8395805,0.0297657,-0.0297657,0,13.8483556,0.6264957,-0.6264957,0,1619.0177511,,,,1617.8291348,,,,10.0068000,0.006,-0.006,0,6501.0000000,138.9000000,-138.9000000,0,4.0800000,0.0900000,-0.0900000,0,1.7483600,0.0780452,-0.0780452,0
1108.01,295599256,FP,18h16m53.19s,274.2216180,-68d11m52s,-68.1977790,7.1438600,0.0005400,-0.0005400,0,1.4670000,0.2230000,-0.2230000,0,22.1531000,1.9765200,-1.9765200,0,,,,,,,,,9.9410000,0.006,-0.006,0,7860.0000000,220.0000000,-220.0000000,0,4.1500000,0.0700000,-0.0700000,0,1.9100000,0.1100000,-0.1100000,0
1109.01,50309953,FP,02h00m47.64s,30.1984860,-77d36m37.35s,-77.6103760,7.0408300,0.0000300,-0.0000300,0,2.9790000,0.2350000,-0.2350000,0,8.4640400,2.2023400,-2.2023400,0,852.3360000,,,,1505.0000000,,,,9.7906000,0.006,-0.006,0,5317.0000000,65.7000000,-65.7000000,0,4.4900000,0.0800000,-0.0800000,0,0.9100000,0.0500000,-0.0500000,0
111.01,355703913,KP,00h03m05.88s,0.7744870,-62d28m09.54s,-62.4693170,2.1061607,0.0000038,-0.0000038,0,1.4673445,0.0573695,-0.0573695,0,12.5432421,1.6839882,-1.6839882,0,691.8411192,,,,1308.0409554,,,,13.1830000,0.006,-0.006,0,5380.0000000,,,0,4.4337000,,,0,0.9406970,,,0
1110.01,446549905,FP,19h07m10.04s,286.7918290,-58d41m50.07s,-58.6972420,2.4546600,0.0001400,-0.0001400,0,2.3310000,0.2430000,-0.2430000,0,10.9489000,0.5081350,-0.5081350,0,1347.3700000,,,,1687.0000000,,,,9.6789000,0.006,-0.006,0,6610.0000000,128.4000000,-128.4000000,0,4.1500000,0.0800000,-0.0800000,0,1.6400000,0.0700000,-0.0700000,0
1111.01,412014494,FP,19h25m29.71s,291.3737830,-60d56m27.75s,-60.9410420,11.4659700,0.0031500,-0.0031500,0,1.6980000,0.6870000,-0.6870000,0,19.5843000,0.9519980,-0.9519980,0,48.7332000,,,,736.0000000,,,,9.3871000,0.006,-0.006,0,7262.0000000,134.8000000,-134.8000000,0,4.0000000,0.0800000,-0.0800000,0,2.1300000,0.0800000,-0.0800000,0
1112.01,369864738,FP,10h54m30.94s,163.6289170,-87d16m11.05s,-87.2697350,2.7818600,0.0005000,-0.0005000,0,2.4560000,0.4280000,-0.4280000,0,4.9256700,0.3318640,-0.3318640,0,1323.2100000,,,,1680.0000000,,,,9.5162000,0.006,-0.006,0,6819.0000000,137.6000000,-137.6000000,0,3.9200000,0.0900000,-0.0900000,0,2.2100000,0.0900000,-0.0900000,0
1113.01,290348382,FP,21h54m50.6s,328.7108390,-77d20m14.76s,-77.3374330,6.4404900,0.0011500,-0.0011500,0,1.8540000,0.1230000,-0.1230000,0,4.9014700,0.2187330,-0.2187330,0,7.4685100,,,,460.0000000,,,,9.6686500,0.007,-0.007,0,3469.0000000,157.0000000,-157.0000000,0,4.7100000,0.0100000,-0.0100000,0,0.5300000,0.0200000,-0.0200000,0
1114.01,409934330,APC,20h08m35.45s,302.1477280,-71d33m08.79s,-71.5524430,2.4888847,0.0001421,-0.0001421,0,3.1066002,0.0501483,-0.0501483,0,,,,0,773.3029498,,,,1344.9531805,,,,8.1129000,0.006,-0.006,0,8048.0000000,,,0,4.4380000,,,0,,,,0
1115.01,379286801,APC,18h53m12.44s,283.3018430,-54d54m38.9s,-54.9108060,4.4519900,0.0003500,-0.0003500,0,2.1090000,0.0870000,-0.0870000,0,15.8858000,7.8904200,-7.8904200,0,1013.7400000,,,,1571.0000000,,,,10.5260000,0.006,-0.006,0,6708.3000000,119.7000000,-119.7000000,0,4.2000000,0.0900000,-0.0900000,0,1.5700000,0.0600000,-0.0600000,0
1116.01,304100538,PC,01h50m47.99s,27.6999720,-75d50m55.59s,-75.8487740,5.0099900,0.0000300,-0.0000300,0,1.7024171,0.2275364,-0.2275364,0,2.1930769,0.4396981,-0.4396981,0,210.6675109,,,,971.6707749,,,,9.5268000,0.006,-0.006,0,5551.0000000,187.0000000,-187.0000000,0,4.4621400,0.3718070,-0.3718070,0,0.9062820,0.0488920,-0.0488920,0
1117.01,295541511,PC,18h14m24.49s,273.6020610,-66d25m11.91s,-66.4199740,2.2264788,0.0005429,-0.0005429,0,2.3928515,0.3676628,-0.3676628,0,2.6837971,0.6838996,-0.6838996,0,897.6021689,,,,1396.0170513,,,,10.4055000,0.006,-0.006,0,5731.0000000,132.8000000,-132.8000000,0,4.4300000,0.0800000,-0.0800000,0,1.0242200,0.0515452,-0.0515452,0
1118.01,90919952,FP,18h29m43.9s,277.4329370,-44d37m31.82s,-44.6255060,4.1381200,0.0003600,-0.0003600,0,3.9110000,0.4900000,-0.4900000,0,,,,0,613.9640000,,,,1386.0000000,,,,10.5084000,0.006,-0.006,0,4898.4000000,88.7000000,-88.7000000,0,,,,0,,,,0
1119.01,261369656,APC,19h30m25.16s,292.6048150,-46d16m41.07s,-46.2780740,10.9566300,0.0020300,-0.0020300,0,3.5880000,0.2590000,-0.2590000,0,23.9726000,8.8214700,-8.8214700,0,619.0650000,,,,1389.0000000,,,,10.5024000,0.006,-0.006,0,6456.0000000,127.2000000,-127.2000000,0,3.9200000,0.0900000,-0.0900000,0,2.0700000,0.1000000,-0.1000000,0
112.01,388104525,KP,03h43m44.07s,55.9336390,-65d11m37.61s,-65.1937800,2.4997996,0.0000004,-0.0000004,0,2.8651710,0.0097803,-0.0097803,0,13.8516093,0.7051293,-0.7051293,0,907.8624196,,,,1399.9894384,,,,11.6035000,0.006,-0.006,0,5650.0000000,,,0,4.2886700,,,0,1.1373200,0.0577764,-0.0577764,0
1120.01,143257766,FP,19h33m33.43s,293.3892720,-45d53m33.6s,-45.8926670,1.6622600,,,0,3.3210000,0.0840000,-0.0840000,0,13.3343000,0.6111710,-0.6111710,0,7149.8900000,,,,2561.0000000,,,,10.4063000,0.006,-0.006,0,7301.0000000,141.5000000,-141.5000000,0,4.2300000,0.0800000,-0.0800000,0,1.6400000,0.0700000,-0.0700000,0
1121.01,24094603,FP,17h58m35.67s,269.6486420,-46d03m55.88s,-46.0655230,4.0761100,0.0020000,-0.0020000,0,2.0620000,0.5030000,-0.5030000,0,,,,0,,,,,,,,,11.0605000,0.006,-0.006,0,,,,0,,,,0,,,,0
1122.01,304774444,FP,18h45m28.68s,281.3694810,-52d15m46.54s,-52.2629280,3.6265400,0.0010600,-0.0010600,0,3.2980000,0.3190000,-0.3190000,0,4.2280300,,,0,944.6090000,,,,,,,,10.2934000,0.007,-0.007,0,6317.0000000,,,0,,,,0,1.3800000,,,0
1123.01,469782185,APC,19h29m33.96s,292.3915050,-37d18m14.43s,-37.3040090,1.2092800,0.0000200,-0.0000200,0,1.8860000,0.0250000,-0.0250000,0,15.1764000,4.0994000,-4.0994000,0,,,,,,,,,10.2398000,0.006,-0.006,0,5159.8000000,156.3000000,-156.3000000,0,4.2300000,0.0800000,-0.0800000,0,1.2700000,0.0700000,-0.0700000,0
1124.01,128790976,APC,20h00m51.1s,300.2129280,-43d58m57.1s,-43.9825290,3.5187400,0.0001400,-0.0001400,0,2.7390000,0.1070000,-0.1070000,0,21.1311000,4.5824300,-4.5824300,0,3347.6400000,,,,2119.0000000,,,,7.2235000,0.006,-0.006,0,6690.0000000,119.9000000,-119.9000000,0,4.2400000,0.0900000,-0.0900000,0,1.4900000,0.0700000,-0.0700000,0
1125.01,80166433,PC,19h53m09.05s,298.2877080,-46d22m11.97s,-46.3699910,1.5460200,0.0002700,-0.0002700,0,0.8520000,0.1860000,-0.1860000,0,,,,0,1186.2700000,,,,1634.0000000,,,,8.0465000,0.006,-0.006,0,8271.0000000,143.9000000,-143.9000000,0,3.9500000,0.0700000,-0.0700000,0,,,,0
1126.01,405862830,FP,18h36m14.99s,279.0624690,-43d37m14.18s,-43.6206060,1.6265200,0.0004800,-0.0004800,0,3.3550000,0.4780000,-0.4780000,0,2.6226700,0.1092880,-0.1092880,0,2204.1800000,,,,1908.0000000,,,,10.3579000,0.006,-0.006,0,5034.0000000,48.8000000,-48.8000000,0,4.6400000,0.0800000,-0.0800000,0,0.7600000,0.0100000,-0.0100000,0
1127.01,269450900,FP,19h28m46.87s,292.1952970,-36d00m00.94s,-36.0002600,2.3243900,0.0002100,-0.0002100,0,4.4530000,0.0590000,-0.0590000,0,,,,0,,,,,,,,,7.3163000,0.006,-0.006,0,8268.5000000,268.2000000,-268.2000000,0,3.9300000,0.0700000,-0.0700000,0,,,,0
1128.01,425721385,FP,19h19m02.83s,289.7617990,-43d04m27.2s,-43.0742230,13.5499000,0.0056400,-0.0056400,0,1.7950000,0.7200000,-0.7200000,0,6.2463300,0.8382770,-0.8382770,0,31.6652000,,,,660.0000000,,,,9.7298000,0.006,-0.006,0,6209.0000000,131.0000000,-131.0000000,0,4.0900000,0.0800000,-0.0800000,0,1.6300000,0.0800000,-0.0800000,0
1129.01,91576611,FP,18h56m37.91s,284.1579590,-29d23m54.09s,-29.3983570,4.4365100,0.0010100,-0.0010100,0,3.3650000,0.2690000,-0.2690000,0,19.9664000,6.3449500,-6.3449500,0,8233.4100000,,,,2653.0000000,,,,8.7823000,0.007,-0.007,0,7101.9000000,165.9000000,-165.9000000,0,3.9100000,0.1000000,-0.1000000,0,2.3200000,0.1500000,-0.1500000,0
113.01,97409519,KP,22h10m51.44s,332.7143370,-30d44m58.99s,-30.7497190,3.3728770,0.0001470,-0.0001470,0,2.6342600,0.0436440,-0.0436440,0,14.2018030,0.1547890,-0.1547890,0,615.1659210,,,,1270.1874480,,,,12.1893000,0.006,-0.006,0,6050.0000000,,,0,4.4506100,,,0,1.0200000,,,0
1130.01,254113311,CP,19h05m30.24s,286.3760040,-41d26m15.5s,-41.4376400,8.3499800,0.0000100,-0.0000100,0,1.8360000,0.0610000,-0.0610000,0,11.1424000,1.0632700,-1.0632700,0,19.9348000,,,,588.0000000,,,,10.1429000,0.006,-0.006,0,4236.0000000,122.3000000,-122.3000000,0,4.5200000,0.1000000,-0.1000000,0,0.7400000,0.0700000,-0.0700000,0
1130.02,254113311,CP,19h05m30.24s,286.3760040,-41d26m15.5s,-41.4376400,4.0671900,0.0005600,-0.0005600,0,1.7830000,0.1480000,-0.1480000,0,3.5161600,0.2862580,-0.2862580,0,48.0440000,,,,733.0000000,,,,10.1429000,0.006,-0.006,0,4236.0000000,122.3000000,-122.3000000,0,4.5200000,0.1000000,-0.1000000,0,0.6900000,0.0500000,-0.0500000,0
1131.01,198213332,PC,16h33m44.05s,248.4335450,+61d43m06s,61.7183340,0.5860337,0.0000011,-0.0000011,0,0.6870000,0.0620000,-0.0620000,0,12.1309000,3.0495400,-3.0495400,0,11572.8000000,,,,2889.0000000,,,,9.2872000,0.006,-0.006,0,5579.0000000,135.4000000,-135.4000000,0,3.6700000,0.0800000,-0.0800000,0,2.4000000,0.1400000,-0.1400000,0
1132.01,267489265,FP,19h55m07.51s,298.7812810,+54d46m53.2s,54.7814450,1.5505800,0.0011200,-0.0011200,0,2.9560000,0.4940000,-0.4940000,0,3.4818800,0.2130960,-0.2130960,0,,,,,,,,,9.2293000,0.006,-0.006,0,7851.0000000,72.9000000,-72.9000000,0,4.1700000,0.0700000,-0.0700000,0,1.8200000,0.0300000,-0.0300000,0
1133.01,69997672,FP,19h39m17.78s,294.8240790,+31d57m28.93s,31.9580370,1.8070900,0.0012300,-0.0012300,0,3.2970000,1.0090000,-1.0090000,0,4.8624200,0.4679020,-0.4679020,0,7233.0100000,,,,2569.0000000,,,,9.1145800,0.006,-0.006,0,6244.0000000,124.8000000,-124.8000000,0,3.8400000,0.0900000,-0.0900000,0,2.2000000,0.1100000,-0.1100000,0
1134.01,122220263,FP,19h20m05.03s,290.0209600,+36d38m15.99s,36.6377740,,,,0,7.1420000,0.0980000,-0.0980000,0,18.2358000,0.7792470,-0.7792470,0,,,,,,,,,9.0360900,0.006,-0.006,0,6277.0000000,125.8000000,-125.8000000,0,4.0900000,0.0900000,-0.0900000,0,1.6500000,0.0700000,-0.0700000,0
